repeat,fold,model,feature,f1_decrease
0,3,GradientBoosting,reachable_fraction,0.05576905947679026
0,3,GradientBoosting,exposed_fraction,0.003104736950060009
0,3,GradientBoosting,reachable_down_fraction,0.06852698092733352
0,3,GradientBoosting,degraded_fraction,-0.007769327758388085
0,4,LogisticRegression,root_cpu,-0.013691242881324764
0,4,LogisticRegression,root_errors,-0.012100442036161304
0,4,LogisticRegression,root_latency,-0.008550149564855003
0,4,LogisticRegression,n_nodes,-0.015594993335647992
0,4,LogisticRegression,n_requires,-0.0069044992023093625
0,4,LogisticRegression,n_replicas,-0.012044533595209886
0,4,LogisticRegression,mean_cpu,-0.006715317691536919
0,4,LogisticRegression,max_cpu,-0.006916274351993675
0,4,LogisticRegression,mean_errors,0.02445799175477233
0,4,LogisticRegression,max_errors,-0.010372479475193078
0,4,LogisticRegression,alarm_fraction,-0.022430639550258036
0,4,LogisticRegression,root_down,0.017385324408626873
0,4,LogisticRegression,down_fraction,-0.005177007757746395
0,4,LogisticRegression,reachable_fraction,0.0345378295564324
0,4,LogisticRegression,exposed_fraction,-0.008587785230698067
0,4,LogisticRegression,reachable_down_fraction,-0.012100442036161304
0,4,LogisticRegression,degraded_fraction,-0.01038972129283977
0,4,RandomForest,root_cpu,0.003188863977056903
0,4,RandomForest,root_errors,-0.0015743608631117272
0,4,RandomForest,root_latency,0.0039807188315318
0,4,RandomForest,n_nodes,0.0015942897074972355
0,4,RandomForest,n_requires,-0.001953402017505194
0,4,RandomForest,n_replicas,1.8228225595606773e-08
0,4,RandomForest,mean_cpu,-0.0023465376717894206
0,4,RandomForest,max_cpu,0.015362919272651024
0,4,RandomForest,mean_errors,0.0007988659373138566
0,4,RandomForest,max_errors,0.001235391013410118
0,4,RandomForest,alarm_fraction,0.005991416740871299
0,4,RandomForest,root_down,0.01726159344121292
0,4,RandomForest,down_fraction,-0.0023599255412805795
0,4,RandomForest,reachable_fraction,0.032386289347068775
0,4,RandomForest,exposed_fraction,-0.005548549207134286
0,4,RandomForest,reachable_down_fraction,0.0004727301050922265
0,4,RandomForest,degraded_fraction,0.0039807188315318
0,4,GradientBoosting,root_cpu,0.00017444850017152755
0,4,GradientBoosting,root_errors,0.0
0,4,GradientBoosting,root_latency,0.002796129033325897
0,4,GradientBoosting,n_nodes,0.0
0,4,GradientBoosting,n_requires,0.03642026604858576
0,4,GradientBoosting,n_replicas,0.00794795626867506
0,4,GradientBoosting,mean_cpu,0.00638489318868866
0,4,GradientBoosting,max_cpu,0.017761907506153102
0,4,GradientBoosting,mean_errors,-0.002410098552315295
0,4,GradientBoosting,max_errors,0.002027903700893563
0,4,GradientBoosting,alarm_fraction,-0.009087507604580325
0,4,GradientBoosting,root_down,0.017978296862516136
0,4,GradientBoosting,down_fraction,0.0024577387126644887
0,4,GradientBoosting,reachable_fraction,0.05824281547031829
0,4,GradientBoosting,exposed_fraction,0.0
0,4,GradientBoosting,reachable_down_fraction,0.00495672811470993
0,4,GradientBoosting,degraded_fraction,0.0
1,0,LogisticRegression,root_cpu,0.0020447903763797606
1,0,LogisticRegression,root_errors,-0.001971036139792289
1,0,LogisticRegression,root_latency,0.0040335098977419825
1,0,LogisticRegression,n_nodes,-0.0027210148550400235
1,0,LogisticRegression,n_requires,0.0023862618960904434
1,0,LogisticRegression,n_replicas,0.004398301307273293
1,0,LogisticRegression,mean_cpu,0.006043093605438902
1,0,LogisticRegression,max_cpu,0.006029891281829958
1,0,LogisticRegression,mean_errors,0.012730358390735738
1,0,LogisticRegression,max_errors,0.006279455482245695
1,0,LogisticRegression,alarm_fraction,0.004697634854585482
1,0,LogisticRegression,root_down,0.002460456934706349
1,0,LogisticRegression,down_fraction,0.0
1,0,LogisticRegression,reachable_fraction,0.06252892272049926
1,0,LogisticRegression,exposed_fraction,-0.0031366676649695613
1,0,LogisticRegression,reachable_down_fraction,0.000886101936917035
1,0,LogisticRegression,degraded_fraction,-0.0015683338324847806
1,0,RandomForest,root_cpu,0.0
1,0,RandomForest,root_errors,-0.01009620001518785
1,0,RandomForest,root_latency,0.0010805176159507008
1,0,RandomForest,n_nodes,-0.005232755548174188
1,0,RandomForest,n_requires,-0.01126530542077242
1,0,RandomForest,n_replicas,-0.0006643328396816658
1,0,RandomForest,mean_cpu,-0.008345740722559336
1,0,RandomForest,max_cpu,0.004200070446218655
1,0,RandomForest,mean_errors,-0.004111768299676559
1,0,RandomForest,max_errors,-0.0006399712697141199
1,0,RandomForest,alarm_fraction,-0.009637789789534298
1,0,RandomForest,root_down,0.006312871895347831
1,0,RandomForest,down_fraction,-0.002780320072055864
1,0,RandomForest,reachable_fraction,-0.008321942274348904
1,0,RandomForest,exposed_fraction,-0.019627603714408637
1,0,RandomForest,reachable_down_fraction,-0.005765166622290614
1,0,RandomForest,degraded_fraction,0.0013958999071181921
1,0,GradientBoosting,root_cpu,0.006771902074783398
1,0,GradientBoosting,root_errors,0.006756820945432433
1,0,GradientBoosting,root_latency,0.0031995534322848407
1,0,GradientBoosting,n_nodes,0.0
1,0,GradientBoosting,n_requires,0.01421720931411937
