repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
0,1,LogisticRegression,BASE+KB,192,0.6797812713602187,0.6851851851851851,0.7652136389012685,0.21152992563530568,0.13294561699967744,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,1,RandomForest,BASE+KB,192,0.6747600225861095,0.6730063396730064,0.7647547726559423,0.2037781185642621,1.4718385950000084,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
0,1,GradientBoosting,BASE+KB,192,0.6794839147780325,0.6775108441775108,0.7348658651166087,0.21437765531019623,1.4860623049999049,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,1,DummyPrior,-,192,0.36633663366336633,0.5,0.578125,0.2439117431640625,0.0,{}
0,1,LogicOnly,-,192,0.6825396825396826,0.6846846846846847,0.693882722007722,0.3125,0.0,{}
0,2,LogisticRegression,BASE,192,0.5561373701362003,0.5575945793337098,0.729990307136043,0.2415354832294679,0.11565835700002935,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
0,2,RandomForest,BASE,192,0.5190106231171714,0.5342179559570863,0.704989703200646,0.23480302998927793,1.2784520390005127,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,2,GradientBoosting,BASE,192,0.5077683397683398,0.5189723320158103,0.716228237637931,0.23235865053256957,0.8265578059999825,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
0,2,LogisticRegression,BASE+LOCAL,192,0.5668328551931593,0.5684359119141728,0.7242654129870946,0.24127400896070095,0.12622994199955428,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,2,RandomForest,BASE+LOCAL,192,0.5536037199690003,0.5534161490683229,0.6850318584211905,0.24024002804140396,1.397774858000048,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,2,GradientBoosting,BASE+LOCAL,192,0.5290640976388191,0.53184641445511,0.6845922952258656,0.23803415308103182,1.3034693760000664,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
0,2,LogisticRegression,BASE+KB,192,0.6111111111111112,0.6098249576510446,0.7390458739024865,0.22385959389412888,0.13426937599979283,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
0,2,RandomForest,BASE+KB,192,0.6133438402941949,0.6120271033314512,0.7166081464184055,0.2296581037803438,1.5038410099996327,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
0,2,GradientBoosting,BASE+KB,192,0.6041003888299753,0.6033879164313947,0.7264573238766387,0.2250293616828057,1.423559232000116,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
0,2,DummyPrior,-,192,0.3745928338762215,0.5,0.5989583333333334,0.24069722493489584,0.0,{}
0,2,LogicOnly,-,192,0.5887476795659004,0.588085827216262,0.6460597826086956,0.390625,0.0,{}
0,3,LogisticRegression,BASE,192,0.5552527592315029,0.5583618879186472,0.7303540722991948,0.23381708388904868,0.11453670999981114,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
0,3,RandomForest,BASE,192,0.5588100125616594,0.5740576986846468,0.6870709446371845,0.23447116715484775,1.2360306170003241,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,3,GradientBoosting,BASE,192,0.5259259259259259,0.5373604509782248,0.6827054532567063,0.23992496807456284,0.8919822159996329,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,3,LogisticRegression,BASE+LOCAL,192,0.5862068965517242,0.5867138277882171,0.7708721685573283,0.22601472599156194,0.13015091799934453,"{""clf__C"": 1.0, ""clf__class_weight"": null}"
0,3,RandomForest,BASE+LOCAL,192,0.5976922414535435,0.599038355255886,0.734116254736362,0.23136077067102248,1.4846728460006489,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
0,3,GradientBoosting,BASE+LOCAL,192,0.5953161592505855,0.5993146899524704,0.6956826591533678,0.23247625881160316,1.3452064200000677,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
0,3,LogisticRegression,BASE+KB,192,0.6678571428571429,0.6667403559190892,0.7928267963386764,0.2068631447957271,0.1386966999998549,"{""clf__C"": 0.1, ""clf__class_weight"": null}"
0,3,RandomForest,BASE+KB,192,0.6713712505962569,0.6698905714601525,0.7688385090492733,0.2136080499249029,1.5143735060000836,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
0,3,GradientBoosting,BASE+KB,192,0.6620401096522868,0.661268928926716,0.758574087204166,0.2148951788990627,1.5487115129999438,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 1}"
0,3,DummyPrior,-,192,0.36212624584717606,0.5,0.5677083333333334,0.24570210774739584,0.0,{}
0,3,LogicOnly,-,192,0.6858296061961383,0.6902840720680888,0.6915196727513477,0.3125,0.0,{}
0,4,LogisticRegression,BASE,192,0.6612285892668097,0.6624183006535949,0.6875025246417465,0.22067887798978783,0.131014266999955,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE,192,0.6109822346204669,0.6258169934640523,0.6866156927175139,0.2282935176674321,1.316725742000017,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
0,4,GradientBoosting,BASE,192,0.555977229601518,0.5777777777777778,0.6797579244046554,0.22943104825588279,0.9023741319997498,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
0,4,LogisticRegression,BASE+LOCAL,192,0.6613756613756614,0.6630718954248366,0.7298481715139674,0.2164954858476064,0.14497663500060298,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE+LOCAL,192,0.6159459078743486,0.6205882352941177,0.705268478237993,0.22749127184878926,1.4861224579999543,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
0,4,GradientBoosting,BASE+LOCAL,192,0.603429250488074,0.6094771241830066,0.6540747724462229,0.23624657982471628,1.379162162999819,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
0,4,LogisticRegression,BASE+KB,192,0.6926332926332925,0.6944444444444444,0.7969578549964197,0.19608596013428026,0.13970303299993247,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
0,4,RandomForest,BASE+KB,192,0.6821459636914615,0.6839869281045752,0.7813397914570656,0.20720620238882606,1.5350821250003719,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
0,4,GradientBoosting,BASE+KB,192,0.6690023356690022,0.6699346405228759,0.7575642820144047,0.20670107766667048,1.5897686110001814,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
0,4,DummyPrior,-,192,0.3469387755102041,0.5,0.53125,0.2529296875,0.0,{}
0,4,LogicOnly,-,192,0.6692822966507177,0.6689542483660131,0.639313610958402,0.328125,0.0,{}
1,0,LogisticRegression,BASE,192,0.5529933481152993,0.5546558704453441,0.7030600380111471,0.23677167802586707,0.12726890100020682,"{""clf__C"": 10.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE,192,0.5352798798982812,0.5441970310391363,0.694541587304295,0.23799020517245725,1.2472806460000356,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
1,0,GradientBoosting,BASE,192,0.5046860203115305,0.5300269905533064,0.6651538646998705,0.23671147176943994,0.8397551440002644,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
1,0,LogisticRegression,BASE+LOCAL,192,0.544973544973545,0.5479082321187585,0.6919652275171793,0.24703750754589748,0.13122312999985297,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE+LOCAL,192,0.555977229601518,0.5587044534412955,0.6794898001797158,0.24691432299860763,1.4008491720005622,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 10}"
1,0,GradientBoosting,BASE+LOCAL,192,0.5341341401312045,0.5394736842105263,0.6761214886678419,0.24379814327987817,1.2521975809995638,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 1}"
1,0,LogisticRegression,BASE+KB,192,0.6357142857142857,0.6369770580296896,0.7486748296398283,0.22585063417714232,0.13412335999964853,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,0,RandomForest,BASE+KB,192,0.5844155844155844,0.5870445344129555,0.7047912889093589,0.23642397933781792,1.5041095280002992,"{""clf__max_depth"": 4, ""clf__min_samples_leaf"": 3}"
1,0,GradientBoosting,BASE+KB,192,0.6015625,0.6045883940620783,0.6996087679906344,0.2295131657641777,1.5955833450007049,"{""clf__learning_rate"": 0.05, ""clf__max_depth"": 2}"
1,0,DummyPrior,-,192,0.37254901960784315,0.5,0.59375,0.241455078125,0.0,{}
1,0,LogicOnly,-,192,0.5959482589298241,0.5961538461538461,0.6462942477876106,0.390625,0.0,{}
1,1,LogisticRegression,BASE,192,0.6354166666666666,0.6423870118473014,0.7363173482079959,0.22630862884749295,0.11887155400017946,"{""clf__C"": 1.0, ""clf__class_weight"": ""balanced""}"
1,1,RandomForest,BASE,192,0.5708343943638061,0.5736068451075033,0.6988948687439624,0.23176152051000676,1.2703993340001034,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,1,GradientBoosting,BASE,192,0.6084990691214279,0.6174857393593681,0.6863759425411144,0.2284008669635751,0.8758570010004405,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,1,LogisticRegression,BASE+LOCAL,192,0.6502732240437159,0.653247038174638,0.7860325781063513,0.20997907762512447,0.12452917100017658,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,1,RandomForest,BASE+LOCAL,192,0.6555555555555556,0.6581834137779728,0.751140146102029,0.21732032199699447,1.4325512770001296,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 10}"
