repeat,fold,model,feature,f1_decrease
1,2,LogisticRegression,max_cpu,0.0014594763798144728
1,2,LogisticRegression,mean_errors,0.008147038124859876
1,2,LogisticRegression,max_errors,0.012128152599072147
1,2,LogisticRegression,alarm_fraction,0.0043392142367146835
1,2,LogisticRegression,root_down,0.05125076462341963
1,2,LogisticRegression,down_fraction,-0.004267496700775679
1,2,LogisticRegression,reachable_fraction,-0.0028194270231557037
1,2,LogisticRegression,exposed_fraction,0.021733417571354458
1,2,LogisticRegression,reachable_down_fraction,2.4422967607592067e-05
1,2,LogisticRegression,degraded_fraction,-0.008575387106095475
1,2,RandomForest,root_cpu,-0.016918530781599217
1,2,RandomForest,root_errors,-0.02044240865960641
1,2,RandomForest,root_latency,0.007573154655849808
1,2,RandomForest,n_nodes,0.004091866160831681
1,2,RandomForest,n_requires,-0.014145976326797927
1,2,RandomForest,n_replicas,-0.0013756771326168444
1,2,RandomForest,mean_cpu,0.05308941605583976
1,2,RandomForest,max_cpu,0.029565712121957244
1,2,RandomForest,mean_errors,0.019061543958184046
1,2,RandomForest,max_errors,-0.00047865116647298017
1,2,RandomForest,alarm_fraction,0.006277960300948811
1,2,RandomForest,root_down,0.024283184200037573
1,2,RandomForest,down_fraction,0.017970765890052347
1,2,RandomForest,reachable_fraction,0.001341103526405781
1,2,RandomForest,exposed_fraction,0.043412859816215156
1,2,RandomForest,reachable_down_fraction,0.01097685549626585
1,2,RandomForest,degraded_fraction,0.01035869634691533
1,2,GradientBoosting,root_cpu,0.02257891608392759
1,2,GradientBoosting,root_errors,0.012891305539971051
1,2,GradientBoosting,root_latency,0.0018079134722697916
1,2,GradientBoosting,n_nodes,-0.0013461569935327617
1,2,GradientBoosting,n_requires,0.0065556277468959605
1,2,GradientBoosting,n_replicas,0.0
1,2,GradientBoosting,mean_cpu,0.022982101510684843
1,2,GradientBoosting,max_cpu,0.01355272849323789
1,2,GradientBoosting,mean_errors,-0.01860247176702423
1,2,GradientBoosting,max_errors,0.0
1,2,GradientBoosting,alarm_fraction,0.0
1,2,GradientBoosting,root_down,0.06078005956670048
1,2,GradientBoosting,down_fraction,-0.0013461569935327617
1,2,GradientBoosting,reachable_fraction,0.009552078709570236
1,2,GradientBoosting,exposed_fraction,0.012375014896314132
1,2,GradientBoosting,reachable_down_fraction,0.0
1,2,GradientBoosting,degraded_fraction,0.004004675963686255
1,3,LogisticRegression,root_cpu,0.009330924648690305
1,3,LogisticRegression,root_errors,0.022056032297379735
1,3,LogisticRegression,root_latency,0.006753706872631733
1,3,LogisticRegression,n_nodes,0.01532136518143675
1,3,LogisticRegression,n_requires,0.06457482293061183
1,3,LogisticRegression,n_replicas,0.046527577401903976
1,3,LogisticRegression,mean_cpu,0.017286830505259847
1,3,LogisticRegression,max_cpu,0.023137626262626238
1,3,LogisticRegression,mean_errors,0.04087067144574589
1,3,LogisticRegression,max_errors,0.021022309804137884
1,3,LogisticRegression,alarm_fraction,0.01495426146082146
1,3,LogisticRegression,root_down,0.11163435375717552
1,3,LogisticRegression,down_fraction,0.02898673085688186
1,3,LogisticRegression,reachable_fraction,0.03037285342707589
1,3,LogisticRegression,exposed_fraction,0.011483185617858513
1,3,LogisticRegression,reachable_down_fraction,-0.00564370427780958
1,3,LogisticRegression,degraded_fraction,0.004565029954624082
1,3,RandomForest,root_cpu,0.010281493915907639
1,3,RandomForest,root_errors,0.03466765186621997
1,3,RandomForest,root_latency,0.026399660444016353
1,3,RandomForest,n_nodes,0.016832328893585324
1,3,RandomForest,n_requires,0.026005078637436285
1,3,RandomForest,n_replicas,0.01832113075253361
1,3,RandomForest,mean_cpu,0.026106656084594577
1,3,RandomForest,max_cpu,0.029435007291252296
1,3,RandomForest,mean_errors,0.010514121013008934
1,3,RandomForest,max_errors,0.0053192081828013675
1,3,RandomForest,alarm_fraction,-0.00249579506443239
1,3,RandomForest,root_down,0.027493651333682718
1,3,RandomForest,down_fraction,0.0182840511313818
1,3,RandomForest,reachable_fraction,0.033920596859221296
1,3,RandomForest,exposed_fraction,0.029926103842668212
1,3,RandomForest,reachable_down_fraction,0.024832056851826878
1,3,RandomForest,degraded_fraction,0.019291477112528838
1,3,GradientBoosting,root_cpu,0.011523569360498476
1,3,GradientBoosting,root_errors,0.001311127400010233
1,3,GradientBoosting,root_latency,0.010483877143861195
1,3,GradientBoosting,n_nodes,0.008944876322477868
1,3,GradientBoosting,n_requires,0.009353276342233893
