repeat,fold,model,feature,f1_decrease
1,2,RandomForest,n_replicas,0.0
1,2,RandomForest,mean_cpu,0.0
1,2,RandomForest,max_cpu,-0.009690156513592932
1,2,RandomForest,mean_errors,0.0
1,2,RandomForest,max_errors,0.0
1,2,RandomForest,alarm_fraction,0.0
1,2,RandomForest,root_down,0.0
1,2,RandomForest,down_fraction,0.0
1,2,RandomForest,reachable_fraction,0.0
1,2,RandomForest,exposed_fraction,0.0
1,2,RandomForest,reachable_down_fraction,0.0
1,2,RandomForest,degraded_fraction,0.0
1,2,GradientBoosting,root_cpu,0.026931132032916416
1,2,GradientBoosting,root_errors,0.026398074112841785
1,2,GradientBoosting,root_latency,0.026931132032916416
1,2,GradientBoosting,n_nodes,0.0
1,2,GradientBoosting,n_requires,0.017954088021944276
1,2,GradientBoosting,n_replicas,0.0
1,2,GradientBoosting,mean_cpu,0.026931132032916416
1,2,GradientBoosting,max_cpu,0.0
1,2,GradientBoosting,mean_errors,0.016887972181795014
1,2,GradientBoosting,max_errors,0.0
1,2,GradientBoosting,alarm_fraction,0.0
1,2,GradientBoosting,root_down,0.0
1,2,GradientBoosting,down_fraction,0.0
1,2,GradientBoosting,reachable_fraction,0.0
1,2,GradientBoosting,exposed_fraction,0.0
1,2,GradientBoosting,reachable_down_fraction,0.0
1,2,GradientBoosting,degraded_fraction,0.0
1,3,LogisticRegression,root_cpu,0.025318503927121355
1,3,LogisticRegression,root_errors,0.023879754916052764
1,3,LogisticRegression,root_latency,-0.005665289930895249
1,3,LogisticRegression,n_nodes,0.06784959438346146
1,3,LogisticRegression,n_requires,0.004233737963261615
1,3,LogisticRegression,n_replicas,0.023249334270921573
1,3,LogisticRegression,mean_cpu,0.02032351718379566
1,3,LogisticRegression,max_cpu,-0.01204852531193005
1,3,LogisticRegression,mean_errors,-0.015019860230105745
1,3,LogisticRegression,max_errors,-0.01108001872254775
1,3,LogisticRegression,alarm_fraction,-0.00023255160328272684
1,3,LogisticRegression,root_down,-0.029143238370915852
1,3,LogisticRegression,down_fraction,0.011270789711634052
1,3,LogisticRegression,reachable_fraction,0.0028756088699177784
1,3,LogisticRegression,exposed_fraction,-0.0069806839455896314
1,3,LogisticRegression,reachable_down_fraction,-0.03185275319064699
1,3,LogisticRegression,degraded_fraction,-0.00852275306537753
1,3,RandomForest,root_cpu,-0.004939118504544648
1,3,RandomForest,root_errors,-0.004935946518258738
1,3,RandomForest,root_latency,-0.004393536863366872
1,3,RandomForest,n_nodes,-0.00783542522220293
1,3,RandomForest,n_requires,0.0
1,3,RandomForest,n_replicas,-0.008552893038460019
1,3,RandomForest,mean_cpu,-0.00783542522220293
1,3,RandomForest,max_cpu,-0.0005520096601690505
1,3,RandomForest,mean_errors,-0.0005520096601690505
1,3,RandomForest,max_errors,-0.00110079119367044
1,3,RandomForest,alarm_fraction,0.0
1,3,RandomForest,root_down,0.0
1,3,RandomForest,down_fraction,0.0
1,3,RandomForest,reachable_fraction,-0.01567085044440586
1,3,RandomForest,exposed_fraction,0.0
1,3,RandomForest,reachable_down_fraction,0.0
1,3,RandomForest,degraded_fraction,-0.01567085044440586
1,3,GradientBoosting,root_cpu,0.030156150588462622
1,3,GradientBoosting,root_errors,0.029971790673814874
1,3,GradientBoosting,root_latency,-0.004342701242308437
1,3,GradientBoosting,n_nodes,0.0
1,3,GradientBoosting,n_requires,0.0
1,3,GradientBoosting,n_replicas,-0.007081676031736002
1,3,GradientBoosting,mean_cpu,0.022104598866459102
1,3,GradientBoosting,max_cpu,-9.5385785548463e-06
1,3,GradientBoosting,mean_errors,0.011717957400338763
1,3,GradientBoosting,max_errors,0.0
1,3,GradientBoosting,alarm_fraction,0.0
1,3,GradientBoosting,root_down,0.0
1,3,GradientBoosting,down_fraction,0.0
1,3,GradientBoosting,reachable_fraction,0.0008548319047719244
1,3,GradientBoosting,exposed_fraction,0.0
1,3,GradientBoosting,reachable_down_fraction,0.002564495714315773
1,3,GradientBoosting,degraded_fraction,-0.002593111449980312
1,4,LogisticRegression,root_cpu,-0.011050546110834688
1,4,LogisticRegression,root_errors,0.004992396779283259
1,4,LogisticRegression,root_latency,-0.0029550553360312057
1,4,LogisticRegression,n_nodes,0.03742999245808132
1,4,LogisticRegression,n_requires,0.05178327303217062
1,4,LogisticRegression,n_replicas,-0.00835634247182778
1,4,LogisticRegression,mean_cpu,-0.005535643387990397
1,4,LogisticRegression,max_cpu,-0.015181210478890095
1,4,LogisticRegression,mean_errors,0.00129281507171571
1,4,LogisticRegression,max_errors,-0.000872975765538723
1,4,LogisticRegression,alarm_fraction,0.005915195584342207
1,4,LogisticRegression,root_down,-0.02012903706676028
1,4,LogisticRegression,down_fraction,0.0006530216325810004
1,4,LogisticRegression,reachable_fraction,0.024429863807697332
1,4,LogisticRegression,exposed_fraction,0.0074941684860781455
1,4,LogisticRegression,reachable_down_fraction,-0.0035152794659415454
1,4,LogisticRegression,degraded_fraction,0.006783933519599827
1,4,RandomForest,root_cpu,0.03525109301060495
1,4,RandomForest,root_errors,0.03439697411413032
1,4,RandomForest,root_latency,0.02715015689194363
1,4,RandomForest,n_nodes,0.02715015689194363
1,4,RandomForest,n_requires,0.04835197698631879
1,4,RandomForest,n_replicas,0.013448436970566266
1,4,RandomForest,mean_cpu,0.02715015689194363
1,4,RandomForest,max_cpu,0.021035909393815277
1,4,RandomForest,mean_errors,0.006724218485283133
1,4,RandomForest,max_errors,0.014311690908532146
1,4,RandomForest,alarm_fraction,0.007587472423249013
1,4,RandomForest,root_down,0.05559879420850548
1,4,RandomForest,down_fraction,0.0009793712883222432
1,4,RandomForest,reachable_fraction,0.0
1,4,RandomForest,exposed_fraction,0.04184254302405462
1,4,RandomForest,reachable_down_fraction,0.006724218485283133
1,4,RandomForest,degraded_fraction,0.013448436970566266
1,4,GradientBoosting,root_cpu,0.026889958075122327
1,4,GradientBoosting,root_errors,0.01913930411321883
1,4,GradientBoosting,root_latency,-0.013939561745908971
1,4,GradientBoosting,n_nodes,0.0
1,4,GradientBoosting,n_requires,0.030740290672969888
1,4,GradientBoosting,n_replicas,0.020339794306835118
1,4,GradientBoosting,mean_cpu,0.0
1,4,GradientBoosting,max_cpu,0.0064961425362667176
1,4,GradientBoosting,mean_errors,0.024626043174841534
1,4,GradientBoosting,max_errors,0.0
1,4,GradientBoosting,alarm_fraction,0.0
1,4,GradientBoosting,root_down,0.03599753057509349
1,4,GradientBoosting,down_fraction,-0.0029068985839943995
1,4,GradientBoosting,reachable_fraction,-0.016626596489758838
1,4,GradientBoosting,exposed_fraction,0.0
1,4,GradientBoosting,reachable_down_fraction,0.0
1,4,GradientBoosting,degraded_fraction,0.0
