repeat,fold,model,feature_set,n_test,f1_macro,balanced_accuracy,average_precision,brier,fit_seconds,best_params
1,3,LogisticRegression,BASE+KB,192,0.5513300681840008,0.5940789473684212,0.3021274387061517,0.2371812584092334,0.1374365410001701,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,3,RandomForest,BASE+KB,192,0.4523809523809524,0.48947368421052634,0.25727083109360893,0.17513225228525356,1.5096024710001075,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,3,GradientBoosting,BASE+KB,192,0.517125748502994,0.5302631578947369,0.2723550213821936,0.16939961740336495,1.5537503400000787,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,3,DummyPrior,-,192,0.4418604651162791,0.5,0.20833333333333334,0.16494581434461805,0.0,{}
1,3,LogicOnly,-,192,0.6416682536659684,0.6546052631578947,0.3082482993197279,0.2552083333333333,0.0,{}
1,4,LogisticRegression,BASE,184,0.5305523663732619,0.5643382352941176,0.42997039588408237,0.2506919003863035,0.13110734900055832,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,4,RandomForest,BASE,184,0.5490196078431373,0.5533088235294117,0.37661033374972797,0.20018999928381562,1.309149105999495,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,4,GradientBoosting,BASE,184,0.5499349466562582,0.5575980392156863,0.4062269802976037,0.19650331843402458,0.8949081410000872,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,4,LogisticRegression,BASE+LOCAL,184,0.5228543756053363,0.5667892156862745,0.4374883370485641,0.24865535206233352,0.1333884389996456,"{""clf__C"": 0.1, ""clf__class_weight"": ""balanced""}"
1,4,RandomForest,BASE+LOCAL,184,0.5190241068835318,0.5447303921568628,0.425808992687597,0.1904354284206809,1.506629380999584,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,4,GradientBoosting,BASE+LOCAL,184,0.5225288983250767,0.5484068627450981,0.4258678258008238,0.1886281678360074,1.340786886999922,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,4,LogisticRegression,BASE+KB,184,0.5116315378610461,0.5294117647058824,0.3768108440132365,0.19410192829123304,0.1469482969996534,"{""clf__C"": 10.0, ""clf__class_weight"": null}"
1,4,RandomForest,BASE+KB,184,0.5087875417130145,0.5337009803921569,0.35521667561154757,0.19847932759242287,1.5692191360003562,"{""clf__max_depth"": null, ""clf__min_samples_leaf"": 3}"
1,4,GradientBoosting,BASE+KB,184,0.4883203559510567,0.5196078431372549,0.35372715626110796,0.19966214173043972,1.5552486670003418,"{""clf__learning_rate"": 0.1, ""clf__max_depth"": 2}"
1,4,DummyPrior,-,184,0.425,0.5,0.2608695652173913,0.1965531816207424,0.0,{}
1,4,LogicOnly,-,184,0.5370808456310315,0.5379901960784313,0.2784882068769537,0.3641304347826087,0.0,{}
